sample_id,target_q1_rad,target_q2_rad,target_q3_rad,target_q4_rad,target_q5_rad,target_q6_rad,preview_valid
752,0,1.919862177,1.919862177,-0.7853981634,0.3490658504,0.3490658504,1
753,0,1.919862177,1.919862177,-0.7853981634,0,1.047197551,1
754,0,1.919862177,1.919862177,-0.7853981634,-0.3490658504,1.047197551,1
755,0,1.919862177,1.919862177,-0.2617993878,-0.3490658504,1.047197551,1
756,0,1.919862177,1.919862177,0,-0.3490658504,1.047197551,1
757,0,1.919862177,1.919862177,0.2617993878,-0.3490658504,1.047197551,1
758,0,1.919862177,1.919862177,0,0,1.047197551,1
759,0,1.919862177,1.919862177,-0.2617993878,0,1.047197551,1
760,0,1.919862177,1.919862177,-0.2617993878,0.3490658504,1.047197551,1
761,0,1.919862177,1.919862177,0,0.3490658504,1.047197551,1
762,0,1.919862177,1.919862177,0.2617993878,0.3490658504,1.047197551,1
763,0,1.919862177,1.919862177,0.2617993878,0,1.047197551,1
764,0,1.919862177,1.919862177,0.7853981634,-0.3490658504,1.047197551,1
765,0,1.919862177,1.919862177,0.7853981634,0,1.047197551,1
766,0,1.919862177,1.919862177,0.7853981634,0.3490658504,1.047197551,1
767,0,1.919862177,1.919862177,0.7853981634,0.3490658504,0.3490658504,1
768,0,1.919862177,2.617993878,0.2617993878,-0.3490658504,-0.3490658504,1
769,0,1.919862177,2.617993878,0,-0.3490658504,-0.3490658504,1
770,0,1.919862177,2.617993878,-0.2617993878,-0.3490658504,-0.3490658504,1
771,0,1.919862177,2.617993878,-0.2617993878,-0.3490658504,0,1
772,0,1.919862177,2.617993878,0,-0.3490658504,0,1
773,0,1.919862177,2.617993878,0.2617993878,-0.3490658504,0,1
774,0,1.919862177,2.617993878,0,-0.3490658504,0.3490658504,1
775,0,1.919862177,2.617993878,-0.2617993878,-0.3490658504,0.3490658504,1
776,0,1.919862177,2.617993878,-0.2617993878,0,0,1
777,0,1.919862177,2.617993878,0,0,0,1
778,0,1.919862177,2.617993878,0.2617993878,0,0,1
779,0,1.919862177,2.617993878,0,0,-0.3490658504,1
780,0,1.919862177,2.617993878,-0.2617993878,0,-0.3490658504,1
781,0,1.919862177,2.617993878,-0.2617993878,0.3490658504,-0.3490658504,1
782,0,1.919862177,2.617993878,0,0.3490658504,-0.3490658504,1
783,0,1.919862177,2.617993878,0.2617993878,0.3490658504,-0.3490658504,1
784,0,1.919862177,2.617993878,0,0.3490658504,0,1
785,0,1.919862177,2.617993878,-0.2617993878,0.3490658504,0,1
786,0,1.919862177,2.617993878,-0.2617993878,0,0.3490658504,1
787,0,1.919862177,2.617993878,0,0,0.3490658504,1
788,0,1.919862177,2.617993878,0.2617993878,0,0.3490658504,1
789,0,1.919862177,2.617993878,0,0.3490658504,0.3490658504,1
790,0,1.919862177,2.617993878,-0.2617993878,0.3490658504,0.3490658504,1
791,0,1.919862177,2.617993878,0.2617993878,0.3490658504,0,1
792,0,1.919862177,2.617993878,0.2617993878,0,-0.3490658504,1
793,0,1.919862177,2.617993878,0.7853981634,-0.3490658504,-0.3490658504,1
794,0,1.919862177,2.617993878,0.7853981634,-0.3490658504,0,1
795,0,1.919862177,2.617993878,0.7853981634,-0.3490658504,0.3490658504,1
796,0,1.919862177,2.617993878,0.7853981634,0,0,1
797,0,1.919862177,2.617993878,0.7853981634,0,-0.3490658504,1
798,0,1.919862177,2.617993878,0.7853981634,0.3490658504,-0.3490658504,1
799,0,1.919862177,2.617993878,0.7853981634,0.3490658504,0,1
800,0,1.919862177,2.617993878,0.7853981634,0,0.3490658504,1
801,0,1.919862177,2.617993878,0.7853981634,0.3490658504,0.3490658504,1
802,0,1.919862177,2.617993878,0.2617993878,0.3490658504,0.3490658504,1
803,0,1.919862177,2.617993878,-0.2617993878,0,1.047197551,1
804,0,1.919862177,2.617993878,0,0,1.047197551,1
805,0,1.919862177,2.617993878,0.2617993878,0,1.047197551,1
806,0,1.919862177,2.617993878,0,-0.3490658504,1.047197551,1
807,0,1.919862177,2.617993878,-0.2617993878,-0.3490658504,1.047197551,1
808,0,1.919862177,2.617993878,0.2617993878,-0.3490658504,1.047197551,1
809,0,1.919862177,2.617993878,0.7853981634,-0.3490658504,1.047197551,1
810,0,1.919862177,2.617993878,0.7853981634,0,1.047197551,1
811,0,1.919862177,2.617993878,0.7853981634,0.3490658504,1.047197551,1
812,0,1.919862177,2.617993878,0.2617993878,0.3490658504,1.047197551,1
813,0,1.919862177,2.617993878,0,0.3490658504,1.047197551,1
814,0,1.919862177,2.617993878,-0.2617993878,0.3490658504,1.047197551,1
815,0,1.919862177,2.617993878,-0.7853981634,0,1.047197551,1
816,0,1.919862177,2.617993878,-0.7853981634,-0.3490658504,1.047197551,1
817,0,1.919862177,2.617993878,-0.7853981634,-0.3490658504,0.3490658504,1
818,0,1.919862177,2.617993878,-0.7853981634,-0.3490658504,0,1
819,0,1.919862177,2.617993878,-0.7853981634,-0.3490658504,-0.3490658504,1
820,0,1.919862177,2.617993878,-0.7853981634,0,-0.3490658504,1
821,0,1.919862177,2.617993878,-0.7853981634,0,0,1
822,0,1.919862177,2.617993878,-0.7853981634,0,0.3490658504,1
823,0,1.919862177,2.617993878,-0.7853981634,0.3490658504,0,1
824,0,1.919862177,2.617993878,-0.7853981634,0.3490658504,-0.3490658504,1
825,0,1.919862177,2.617993878,-0.7853981634,0,-1.047197551,1
826,0,1.919862177,2.617993878,-0.7853981634,-0.3490658504,-1.047197551,1
827,0,1.919862177,2.617993878,-0.2617993878,-0.3490658504,-1.047197551,1
828,0,1.919862177,2.617993878,0,-0.3490658504,-1.047197551,1
829,0,1.919862177,2.617993878,0.2617993878,-0.3490658504,-1.047197551,1
830,0,1.919862177,2.617993878,0,0,-1.047197551,1
831,0,1.919862177,2.617993878,-0.2617993878,0,-1.047197551,1
832,0,1.919862177,2.617993878,-0.2617993878,0.3490658504,-1.047197551,1
833,0,1.919862177,2.617993878,0,0.3490658504,-1.047197551,1
834,0,1.919862177,2.617993878,0.2617993878,0.3490658504,-1.047197551,1
835,0,1.919862177,2.617993878,0.2617993878,0,-1.047197551,1
836,0,1.919862177,2.617993878,0.7853981634,-0.3490658504,-1.047197551,1
837,0,1.919862177,2.617993878,0.7853981634,0,-1.047197551,1
838,0,1.919862177,2.617993878,0.7853981634,0.3490658504,-1.047197551,1
839,0,2.617993878,1.919862177,0.2617993878,-0.3490658504,-1.047197551,1
840,0,2.617993878,1.919862177,0,-0.3490658504,-1.047197551,1
841,0,2.617993878,1.919862177,-0.2617993878,-0.3490658504,-1.047197551,1
842,0,2.617993878,1.919862177,-0.2617993878,0,-1.047197551,1
843,0,2.617993878,1.919862177,0,0,-1.047197551,1
844,0,2.617993878,1.919862177,0.2617993878,0,-1.047197551,1
845,0,2.617993878,1.919862177,0,0.3490658504,-1.047197551,1
846,0,2.617993878,1.919862177,-0.2617993878,0.3490658504,-1.047197551,1
847,0,2.617993878,1.919862177,0.2617993878,0.3490658504,-1.047197551,1
848,0,2.617993878,1.919862177,0.7853981634,0,-1.047197551,1
849,0,2.617993878,1.919862177,0.7853981634,-0.3490658504,-1.047197551,1
850,0,2.617993878,1.919862177,0.2617993878,-0.3490658504,-0.3490658504,1
851,0,2.617993878,1.919862177,0,-0.3490658504,-0.3490658504,1
852,0,2.617993878,1.919862177,-0.2617993878,-0.3490658504,-0.3490658504,1
853,0,2.617993878,1.919862177,-0.2617993878,-0.3490658504,0,1
854,0,2.617993878,1.919862177,0,-0.3490658504,0,1
855,0,2.617993878,1.919862177,0.2617993878,-0.3490658504,0,1
856,0,2.617993878,1.919862177,0,-0.3490658504,0.3490658504,1
857,0,2.617993878,1.919862177,-0.2617993878,-0.3490658504,0.3490658504,1
858,0,2.617993878,1.919862177,-0.2617993878,0,0,1
859,0,2.617993878,1.919862177,0,0,0,1
860,0,2.617993878,1.919862177,0.2617993878,0,0,1
861,0,2.617993878,1.919862177,0,0,-0.3490658504,1
862,0,2.617993878,1.919862177,-0.2617993878,0,-0.3490658504,1
863,0,2.617993878,1.919862177,-0.2617993878,0.3490658504,-0.3490658504,1
864,0,2.617993878,1.919862177,0,0.3490658504,-0.3490658504,1
865,0,2.617993878,1.919862177,0.2617993878,0.3490658504,-0.3490658504,1
866,0,2.617993878,1.919862177,0,0.3490658504,0,1
867,0,2.617993878,1.919862177,-0.2617993878,0.3490658504,0,1
868,0,2.617993878,1.919862177,-0.2617993878,0,0.3490658504,1
869,0,2.617993878,1.919862177,0,0,0.3490658504,1
870,0,2.617993878,1.919862177,0.2617993878,0,0.3490658504,1
871,0,2.617993878,1.919862177,0,0.3490658504,0.3490658504,1
872,0,2.617993878,1.919862177,-0.2617993878,0.3490658504,0.3490658504,1
873,0,2.617993878,1.919862177,0.2617993878,0.3490658504,0,1
874,0,2.617993878,1.919862177,0.2617993878,0,-0.3490658504,1
875,0,2.617993878,1.919862177,0.7853981634,-0.3490658504,-0.3490658504,1
876,0,2.617993878,1.919862177,0.7853981634,-0.3490658504,0,1
877,0,2.617993878,1.919862177,0.7853981634,-0.3490658504,0.3490658504,1
878,0,2.617993878,1.919862177,0.7853981634,0,0,1
879,0,2.617993878,1.919862177,0.7853981634,0,-0.3490658504,1
880,0,2.617993878,1.919862177,0.7853981634,0.3490658504,-0.3490658504,1
881,0,2.617993878,1.919862177,0.7853981634,0.3490658504,0,1
882,0,2.617993878,1.919862177,0.7853981634,0,0.3490658504,1
883,0,2.617993878,1.919862177,0.7853981634,0.3490658504,0.3490658504,1
884,0,2.617993878,1.919862177,0.2617993878,0.3490658504,0.3490658504,1
885,0,2.617993878,1.919862177,-0.2617993878,0,1.047197551,1
886,0,2.617993878,1.919862177,0,0,1.047197551,1
887,0,2.617993878,1.919862177,0.2617993878,0,1.047197551,1
888,0,2.617993878,1.919862177,0,-0.3490658504,1.047197551,1
889,0,2.617993878,1.919862177,-0.2617993878,-0.3490658504,1.047197551,1
890,0,2.617993878,1.919862177,0.2617993878,-0.3490658504,1.047197551,1
891,0,2.617993878,1.919862177,0.7853981634,-0.3490658504,1.047197551,1
892,0,2.617993878,1.919862177,0.7853981634,0,1.047197551,1
893,0,2.617993878,1.919862177,0.7853981634,0.3490658504,1.047197551,1
894,0,2.617993878,1.919862177,0.2617993878,0.3490658504,1.047197551,1
895,0,2.617993878,1.919862177,0,0.3490658504,1.047197551,1
896,0,2.617993878,1.919862177,-0.2617993878,0.3490658504,1.047197551,1
897,0,2.617993878,1.919862177,-0.7853981634,0,1.047197551,1
898,0,2.617993878,1.919862177,-0.7853981634,-0.3490658504,1.047197551,1
899,0,2.617993878,1.919862177,-0.7853981634,-0.3490658504,0.3490658504,1
900,0,2.617993878,1.919862177,-0.7853981634,-0.3490658504,0,1
901,0,2.617993878,1.919862177,-0.7853981634,-0.3490658504,-0.3490658504,1
902,0,2.617993878,1.919862177,-0.7853981634,0,-0.3490658504,1
903,0,2.617993878,1.919862177,-0.7853981634,0,0,1
904,0,2.617993878,1.919862177,-0.7853981634,0,0.3490658504,1
905,0,2.617993878,1.919862177,-0.7853981634,0.3490658504,0,1
906,0,2.617993878,1.919862177,-0.7853981634,0.3490658504,-0.3490658504,1
907,0,2.617993878,1.919862177,-0.7853981634,0,-1.047197551,1
908,0,2.617993878,1.919862177,-0.7853981634,-0.3490658504,-1.047197551,1
909,0,2.617993878,1.919862177,-0.7853981634,0.3490658504,-1.047197551,1
910,0,1.919862177,1.221730476,-0.7853981634,0.3490658504,-1.047197551,1
911,0,1.919862177,0.5235987756,-0.7853981634,-0.3490658504,-1.047197551,1
912,0,1.919862177,0.5235987756,-0.7853981634,0,-1.047197551,1
913,0,1.919862177,0.5235987756,-0.7853981634,0.3490658504,-1.047197551,1
914,0,1.919862177,0.5235987756,-0.7853981634,0,-0.3490658504,1
915,0,1.919862177,0.5235987756,-0.7853981634,-0.3490658504,-0.3490658504,1
916,0,1.919862177,0.5235987756,-0.7853981634,-0.3490658504,0,1
917,0,1.919862177,0.5235987756,-0.7853981634,-0.3490658504,0.3490658504,1
918,0,1.919862177,0.5235987756,-0.7853981634,0,0,1
919,0,1.919862177,0.5235987756,-0.7853981634,0,0.3490658504,1
920,0,1.919862177,0.5235987756,-0.7853981634,0.3490658504,0,1
921,0,1.919862177,0.5235987756,-0.7853981634,0.3490658504,-0.3490658504,1
922,0,1.919862177,0.5235987756,-0.7853981634,0.3490658504,0.3490658504,1
923,0,1.919862177,0.5235987756,-0.7853981634,0,1.047197551,1
924,0,1.919862177,0.5235987756,-0.7853981634,-0.3490658504,1.047197551,1
925,0,1.919862177,0.5235987756,-0.7853981634,0.3490658504,1.047197551,1
926,0,1.919862177,1.221730476,-0.7853981634,0.3490658504,1.047197551,1
927,0,1.221730476,0.5235987756,-0.7853981634,0.3490658504,0.3490658504,1
928,0,1.221730476,0.5235987756,-0.7853981634,0.3490658504,1.047197551,1
929,0,0.5235987756,0.5235987756,-0.7853981634,-0.3490658504,1.047197551,1
930,0,0.5235987756,0.5235987756,-0.7853981634,0,1.047197551,1
931,0,0.5235987756,0.5235987756,-0.7853981634,0.3490658504,1.047197551,1
932,0,0.5235987756,0.5235987756,-0.7853981634,0.3490658504,0.3490658504,1
933,0,0.5235987756,1.221730476,-0.7853981634,0.3490658504,0.3490658504,1
934,0,0.5235987756,1.221730476,-0.7853981634,0.3490658504,1.047197551,1
935,0,1.221730476,1.221730476,-0.7853981634,-0.3490658504,1.047197551,1
936,0,1.221730476,1.221730476,-0.7853981634,0,1.047197551,1
937,0,1.221730476,1.221730476,-0.7853981634,0.3490658504,1.047197551,1
938,0,1.221730476,1.221730476,-0.7853981634,0.3490658504,0.3490658504,1
939,0,0.5235987756,1.919862177,-0.7853981634,0.3490658504,1.047197551,1
940,0,1.221730476,1.919862177,-0.7853981634,0.3490658504,0.3490658504,1
941,0,1.221730476,1.919862177,-0.7853981634,0.3490658504,1.047197551,1
942,0,0.5235987756,2.617993878,-0.7853981634,0.3490658504,0.3490658504,1
943,0,0.5235987756,2.617993878,-0.7853981634,0.3490658504,1.047197551,1
944,0,1.221730476,2.617993878,-0.7853981634,-0.3490658504,1.047197551,1
945,0,1.221730476,2.617993878,-0.7853981634,0,1.047197551,1
946,0,1.221730476,2.617993878,-0.7853981634,0.3490658504,1.047197551,1
947,0,1.221730476,2.617993878,-0.7853981634,0.3490658504,0.3490658504,1
948,0,1.919862177,1.919862177,-0.7853981634,0.3490658504,1.047197551,1
949,0,1.919862177,2.617993878,-0.7853981634,0.3490658504,0.3490658504,1
950,0,1.919862177,2.617993878,-0.7853981634,0.3490658504,1.047197551,1
951,0,2.617993878,1.919862177,-0.7853981634,0.3490658504,0.3490658504,1
952,0,2.617993878,1.919862177,-0.7853981634,0.3490658504,1.047197551,1
953,0,2.617993878,1.221730476,-0.7853981634,-0.3490658504,0.3490658504,1
954,0,2.617993878,1.221730476,-0.7853981634,-0.3490658504,0,1
955,0,2.617993878,1.221730476,-0.7853981634,-0.3490658504,-0.3490658504,1
956,0,2.617993878,1.221730476,-0.7853981634,0,-0.3490658504,1
957,0,2.617993878,1.221730476,-0.7853981634,0,0,1
958,0,2.617993878,1.221730476,-0.7853981634,0,0.3490658504,1
959,0,2.617993878,1.221730476,-0.7853981634,0.3490658504,0,1
960,0,2.617993878,1.221730476,-0.7853981634,0.3490658504,-0.3490658504,1
961,0,2.617993878,1.221730476,-0.2617993878,0,-0.3490658504,1
962,0,2.617993878,1.221730476,0,0,-0.3490658504,1
963,0,2.617993878,1.221730476,0.2617993878,0,-0.3490658504,1
964,0,2.617993878,1.221730476,0,-0.3490658504,-0.3490658504,1
965,0,2.617993878,1.221730476,-0.2617993878,-0.3490658504,-0.3490658504,1
966,0,2.617993878,1.221730476,-0.2617993878,-0.3490658504,0,1
967,0,2.617993878,1.221730476,0,-0.3490658504,0,1
968,0,2.617993878,1.221730476,0.2617993878,-0.3490658504,0,1
969,0,2.617993878,1.221730476,0,-0.3490658504,0.3490658504,1
970,0,2.617993878,1.221730476,-0.2617993878,-0.3490658504,0.3490658504,1
971,0,2.617993878,1.221730476,-0.2617993878,0,0,1
972,0,2.617993878,1.221730476,0,0,0,1
973,0,2.617993878,1.221730476,0.2617993878,0,0,1
974,0,2.617993878,1.221730476,0,0,0.3490658504,1
975,0,2.617993878,1.221730476,-0.2617993878,0,0.3490658504,1
976,0,2.617993878,1.221730476,-0.2617993878,0.3490658504,0,1
977,0,2.617993878,1.221730476,0,0.3490658504,0,1
978,0,2.617993878,1.221730476,0.2617993878,0.3490658504,0,1
979,0,2.617993878,1.221730476,0,0.3490658504,-0.3490658504,1
980,0,2.617993878,1.221730476,-0.2617993878,0.3490658504,-0.3490658504,1
981,0,2.617993878,1.221730476,0.2617993878,0.3490658504,-0.3490658504,1
982,0,2.617993878,1.221730476,0.7853981634,0,-0.3490658504,1
983,0,2.617993878,1.221730476,0.7853981634,-0.3490658504,-0.3490658504,1
984,0,2.617993878,1.221730476,0.7853981634,-0.3490658504,0,1
985,0,2.617993878,1.221730476,0.7853981634,-0.3490658504,0.3490658504,1
986,0,2.617993878,1.221730476,0.7853981634,0,0,1
987,0,2.617993878,1.221730476,0.7853981634,0,0.3490658504,1
988,0,2.617993878,1.221730476,0.7853981634,0.3490658504,0,1
989,0,2.617993878,1.221730476,0.7853981634,0.3490658504,-0.3490658504,1
990,0,2.617993878,1.221730476,0.2617993878,0,-1.047197551,1
991,0,2.617993878,1.221730476,0,0,-1.047197551,1
992,0,2.617993878,1.221730476,-0.2617993878,0,-1.047197551,1
993,0,2.617993878,1.221730476,-0.2617993878,-0.3490658504,-1.047197551,1
994,0,2.617993878,1.221730476,0,-0.3490658504,-1.047197551,1
995,0,2.617993878,1.221730476,0.2617993878,-0.3490658504,-1.047197551,1
996,0,2.617993878,1.221730476,0.7853981634,-0.3490658504,-1.047197551,1
997,0,2.617993878,1.221730476,0.7853981634,0,-1.047197551,1
998,0,2.617993878,1.221730476,0.7853981634,0.3490658504,-1.047197551,1
999,0,2.617993878,1.221730476,0.2617993878,0.3490658504,-1.047197551,1
1000,0,2.617993878,1.221730476,0,0.3490658504,-1.047197551,1
1001,0,2.617993878,1.221730476,-0.2617993878,0.3490658504,-1.047197551,1
1002,0,2.617993878,1.221730476,-0.7853981634,0,-1.047197551,1
1003,0,2.617993878,1.221730476,-0.7853981634,-0.3490658504,-1.047197551,1
1004,0,2.617993878,0.5235987756,-0.7853981634,-0.3490658504,-1.047197551,1
1005,0,2.617993878,0.5235987756,-0.7853981634,0,-1.047197551,1
1006,0,2.617993878,0.5235987756,-0.7853981634,0.3490658504,-1.047197551,1
1007,0,2.617993878,0.5235987756,-0.2617993878,0,-1.047197551,1
1008,0,2.617993878,0.5235987756,0,0,-1.047197551,1
1009,0,2.617993878,0.5235987756,0.2617993878,0,-1.047197551,1
1010,0,2.617993878,0.5235987756,0,-0.3490658504,-1.047197551,1
1011,0,2.617993878,0.5235987756,-0.2617993878,-0.3490658504,-1.047197551,1
1012,0,2.617993878,0.5235987756,0.2617993878,-0.3490658504,-1.047197551,1
1013,0,2.617993878,0.5235987756,-0.2617993878,-0.3490658504,-0.3490658504,1
1014,0,2.617993878,0.5235987756,0,-0.3490658504,-0.3490658504,1
1015,0,2.617993878,0.5235987756,0.2617993878,-0.3490658504,-0.3490658504,1
1016,0,2.617993878,0.5235987756,0,-0.3490658504,0,1
1017,0,2.617993878,0.5235987756,-0.2617993878,-0.3490658504,0,1
1018,0,2.617993878,0.5235987756,-0.2617993878,-0.3490658504,0.3490658504,1
1019,0,2.617993878,0.5235987756,0,-0.3490658504,0.3490658504,1
1020,0,2.617993878,0.5235987756,0.2617993878,-0.3490658504,0.3490658504,1
1021,0,2.617993878,0.5235987756,0,0,0,1
1022,0,2.617993878,0.5235987756,-0.2617993878,0,0,1
1023,0,2.617993878,0.5235987756,-0.2617993878,0,-0.3490658504,1
1024,0,2.617993878,0.5235987756,0,0,-0.3490658504,1
1025,0,2.617993878,0.5235987756,0.2617993878,0,-0.3490658504,1
1026,0,2.617993878,0.5235987756,0,0.3490658504,-0.3490658504,1
1027,0,2.617993878,0.5235987756,-0.2617993878,0.3490658504,-0.3490658504,1
1028,0,2.617993878,0.5235987756,-0.2617993878,0.3490658504,0,1
1029,0,2.617993878,0.5235987756,0,0.3490658504,0,1
1030,0,2.617993878,0.5235987756,0.2617993878,0.3490658504,0,1
1031,0,2.617993878,0.5235987756,0,0,0.3490658504,1
1032,0,2.617993878,0.5235987756,-0.2617993878,0,0.3490658504,1
1033,0,2.617993878,0.5235987756,-0.2617993878,0.3490658504,0.3490658504,1
1034,0,2.617993878,0.5235987756,0,0.3490658504,0.3490658504,1
1035,0,2.617993878,0.5235987756,0.2617993878,0.3490658504,0.3490658504,1
1036,0,2.617993878,0.5235987756,0.2617993878,0,0,1
1037,0,2.617993878,0.5235987756,0.2617993878,-0.3490658504,0,1
1038,0,2.617993878,0.5235987756,0.2617993878,0,0.3490658504,1
1039,0,2.617993878,0.5235987756,-0.2617993878,-0.3490658504,1.047197551,1
1040,0,2.617993878,0.5235987756,0,-0.3490658504,1.047197551,1
1041,0,2.617993878,0.5235987756,0.2617993878,-0.3490658504,1.047197551,1
1042,0,2.617993878,0.5235987756,0,0,1.047197551,1
1043,0,2.617993878,0.5235987756,-0.2617993878,0,1.047197551,1
1044,0,2.617993878,0.5235987756,-0.2617993878,0.3490658504,1.047197551,1
1045,0,2.617993878,0.5235987756,0,0.3490658504,1.047197551,1
1046,0,2.617993878,0.5235987756,0.2617993878,0.3490658504,1.047197551,1
1047,0,2.617993878,0.5235987756,0.2617993878,0,1.047197551,1
1048,0,2.617993878,1.221730476,-0.2617993878,-0.3490658504,1.047197551,1
1049,0,2.617993878,1.221730476,0,-0.3490658504,1.047197551,1
1050,0,2.617993878,1.221730476,0.2617993878,-0.3490658504,1.047197551,1
1051,0,2.617993878,1.221730476,0,0,1.047197551,1
1052,0,2.617993878,1.221730476,-0.2617993878,0,1.047197551,1
1053,0,2.617993878,1.221730476,-0.2617993878,0.3490658504,1.047197551,1
1054,0,2.617993878,1.221730476,0,0.3490658504,1.047197551,1
1055,0,2.617993878,1.221730476,0.2617993878,0.3490658504,1.047197551,1
1056,0,2.617993878,1.221730476,0.2617993878,0,1.047197551,1
1057,0,2.617993878,1.221730476,0.7853981634,-0.3490658504,1.047197551,1
1058,0,2.617993878,1.221730476,0.7853981634,0,1.047197551,1
1059,0,2.617993878,1.221730476,0.7853981634,0.3490658504,1.047197551,1
1060,0,2.617993878,1.221730476,0.2617993878,0,0.3490658504,1
1061,0,2.617993878,1.221730476,0,0.3490658504,0.3490658504,1
1062,0,2.617993878,1.221730476,-0.2617993878,0.3490658504,0.3490658504,1
1063,0,2.617993878,1.221730476,0.2617993878,0.3490658504,0.3490658504,1
1064,0,2.617993878,1.221730476,0.7853981634,0.3490658504,0.3490658504,1
1065,0,2.617993878,0.5235987756,0.2617993878,0.3490658504,-0.3490658504,1
1066,0,2.617993878,0.5235987756,-0.2617993878,0.3490658504,-1.047197551,1
1067,0,2.617993878,0.5235987756,0,0.3490658504,-1.047197551,1
1068,0,2.617993878,0.5235987756,0.2617993878,0.3490658504,-1.047197551,1
1069,0,2.617993878,1.221730476,0.2617993878,-0.3490658504,-0.3490658504,1
1070,0,2.617993878,1.221730476,0.2617993878,-0.3490658504,0.3490658504,1
1071,0,2.617993878,1.919862177,0.2617993878,-0.3490658504,0.3490658504,1
1072,0,1.919862177,2.617993878,0.2617993878,-0.3490658504,0.3490658504,1
1073,0,2.617993878,2.617993878,-0.2617993878,-0.3490658504,-0.3490658504,1
1074,0,2.617993878,2.617993878,0,-0.3490658504,-0.3490658504,1
1075,0,2.617993878,2.617993878,0.2617993878,-0.3490658504,-0.3490658504,1
1076,0,2.617993878,2.617993878,0,-0.3490658504,0,1
1077,0,2.617993878,2.617993878,-0.2617993878,-0.3490658504,0,1
1078,0,2.617993878,2.617993878,-0.2617993878,-0.3490658504,0.3490658504,1
1079,0,2.617993878,2.617993878,0,-0.3490658504,0.3490658504,1
1080,0,2.617993878,2.617993878,0.2617993878,-0.3490658504,0.3490658504,1
1081,0,2.617993878,2.617993878,0,0,0,1
1082,0,2.617993878,2.617993878,-0.2617993878,0,0,1
1083,0,2.617993878,2.617993878,-0.2617993878,0,-0.3490658504,1
1084,0,2.617993878,2.617993878,0,0,-0.3490658504,1
1085,0,2.617993878,2.617993878,0.2617993878,0,-0.3490658504,1
1086,0,2.617993878,2.617993878,0,0.3490658504,-0.3490658504,1
1087,0,2.617993878,2.617993878,-0.2617993878,0.3490658504,-0.3490658504,1
1088,0,2.617993878,2.617993878,-0.2617993878,0.3490658504,0,1
1089,0,2.617993878,2.617993878,0,0.3490658504,0,1
1090,0,2.617993878,2.617993878,0.2617993878,0.3490658504,0,1
1091,0,2.617993878,2.617993878,0,0,0.3490658504,1
1092,0,2.617993878,2.617993878,-0.2617993878,0,0.3490658504,1
1093,0,2.617993878,2.617993878,-0.2617993878,0.3490658504,0.3490658504,1
1094,0,2.617993878,2.617993878,0,0.3490658504,0.3490658504,1
1095,0,2.617993878,2.617993878,0.2617993878,0.3490658504,0.3490658504,1
1096,0,2.617993878,2.617993878,0.2617993878,0,0,1
1097,0,2.617993878,2.617993878,0.2617993878,-0.3490658504,0,1
1098,0,2.617993878,2.617993878,0.2617993878,0,0.3490658504,1
1099,0,2.617993878,2.617993878,0.7853981634,-0.3490658504,0,1
1100,0,2.617993878,2.617993878,0.7853981634,-0.3490658504,-0.3490658504,1
1101,0,2.617993878,2.617993878,0.7853981634,0,-0.3490658504,1
1102,0,2.617993878,2.617993878,0.7853981634,0,0,1
1103,0,2.617993878,2.617993878,0.7853981634,-0.3490658504,0.3490658504,1
1104,0,2.617993878,2.617993878,0.7853981634,0,0.3490658504,1
1105,0,2.617993878,2.617993878,0.7853981634,0.3490658504,0,1
1106,0,2.617993878,2.617993878,0.7853981634,0.3490658504,-0.3490658504,1
1107,0,2.617993878,2.617993878,0.2617993878,0.3490658504,-0.3490658504,1
1108,0,2.617993878,2.617993878,-0.2617993878,0,-1.047197551,1
1109,0,2.617993878,2.617993878,0,0,-1.047197551,1
1110,0,2.617993878,2.617993878,0.2617993878,0,-1.047197551,1
1111,0,2.617993878,2.617993878,0,-0.3490658504,-1.047197551,1
1112,0,2.617993878,2.617993878,-0.2617993878,-0.3490658504,-1.047197551,1
1113,0,2.617993878,2.617993878,0.2617993878,-0.3490658504,-1.047197551,1
1114,0,2.617993878,2.617993878,0.7853981634,-0.3490658504,-1.047197551,1
1115,0,2.617993878,2.617993878,0.7853981634,0,-1.047197551,1
1116,0,2.617993878,2.617993878,0.7853981634,0.3490658504,-1.047197551,1
1117,0,2.617993878,2.617993878,0.2617993878,0.3490658504,-1.047197551,1
1118,0,2.617993878,2.617993878,0,0.3490658504,-1.047197551,1
1119,0,2.617993878,2.617993878,-0.2617993878,0.3490658504,-1.047197551,1
1120,0,2.617993878,2.617993878,-0.7853981634,0,-1.047197551,1
1121,0,2.617993878,2.617993878,-0.7853981634,-0.3490658504,-1.047197551,1
1122,0,2.617993878,2.617993878,-0.7853981634,-0.3490658504,-0.3490658504,1
1123,0,2.617993878,2.617993878,-0.7853981634,-0.3490658504,0,1
1124,0,2.617993878,2.617993878,-0.7853981634,-0.3490658504,0.3490658504,1
1125,0,2.617993878,2.617993878,-0.7853981634,0,0,1
1126,0,2.617993878,2.617993878,-0.7853981634,0,-0.3490658504,1
1127,0,2.617993878,2.617993878,-0.7853981634,0.3490658504,-0.3490658504,1
1128,0,2.617993878,2.617993878,-0.7853981634,0.3490658504,0,1
1129,0,2.617993878,2.617993878,-0.7853981634,0,0.3490658504,1
1130,0,2.617993878,2.617993878,-0.7853981634,0.3490658504,0.3490658504,1
