run_id,run_index,sample_id,host_time_s,device_time,seq,errors,target_q1_rad,target_q2_rad,target_q3_rad,target_q4_rad,target_q5_rad,target_q6_rad,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,dq1_rad_s,dq2_rad_s,dq3_rad_s,dq4_rad_s,dq5_rad_s,dq6_rad_s,tau1_nm,tau2_nm,tau3_nm,tau4_nm,tau5_nm,tau6_nm,kp1,kp2,kp3,kp4,kp5,kp6,kd1,kd2,kd3,kd4,kd5,kd6
20260829T013432,14,230,1787938534.6940305,10684199.857188,45636,0,0.9725723266601562,1.221730476,1.221730476,-0.7853981634,-0.3490658504,-0.3490658504,0.9737167358398438,1.2567710876464844,1.104562759399414,-0.7597084045410156,-0.3519115447998047,-0.3397035598754883,-0.0073261260986328125,-0.0024423599243164062,-0.0024423599243164062,-0.0073261260986328125,-0.0073261260986328125,-0.0073261260986328125,-0.017093658447265625,-3.5350418090820312,6.994873046875,-1.3211231231689453,0.09035396575927734,-0.1880340576171875,30.0,100.0,60.0,50.0,40.0,18.0,1.600000023841858,2.0,1.7000000476837158,1.399999976158142,1.100000023841858,1.2000000476837158
20260829T013432,15,938,1787938538.7065494,10688212.55728,47642,0,0.9725723266601562,1.221730476,1.221730476,-0.7853981634,0.3490658504,0.3490658504,0.9733352661132812,1.2575340270996094,1.102273941040039,-0.7593269348144531,0.3519115447998047,0.3435182571411133,-0.0073261260986328125,-0.0024423599243164062,-0.0024423599243164062,-0.0073261260986328125,-0.0073261260986328125,-0.0073261260986328125,-0.017093658447265625,-3.617094039916992,7.104274749755859,-1.3308916091918945,-0.14896202087402344,0.08058643341064453,30.0,100.0,60.0,50.0,40.0,18.0,1.600000023841858,2.0,1.7000000476837158,1.399999976158142,1.100000023841858,1.2000000476837158
20260829T013432,16,705,1787938542.7208474,10692226.573864,49649,0,0.9725723266601562,1.919862177,1.919862177,-0.2617993878,0.0,-0.3490658504,0.9763870239257812,2.06435489654541,1.796940803527832,-0.22640609741210938,-0.00095367431640625,-0.3393220901489258,-0.0073261260986328125,-0.0024423599243164062,-0.0024423599243164062,-0.0073261260986328125,-0.0073261260986328125,-0.0073261260986328125,-0.046398162841796875,-12.05470085144043,7.350425720214844,-1.789987564086914,0.0024423599243164062,-0.1929178237915039,30.0,100.0,60.0,50.0,40.0,18.0,1.600000023841858,2.0,1.7000000476837158,1.399999976158142,1.100000023841858,1.2000000476837158
20260829T013432,17,698,1787938546.746686,10696253.094635,51662,0,0.9725723266601562,1.919862177,1.919862177,0.0,-0.3490658504,0.0,0.9763870239257812,2.422560691833496,1.7782478332519531,0.031472206115722656,-0.3442821502685547,-0.01163482666015625,-0.0073261260986328125,-0.0024423599243164062,-0.0024423599243164062,-0.0073261260986328125,-0.0073261260986328125,-0.0073261260986328125,-0.046398162841796875,-12.068376541137695,8.458118438720703,-1.604395866394043,-0.22222232818603516,0.1831502914428711,30.0,100.0,60.0,50.0,40.0,18.0,1.600000023841858,2.0,1.7000000476837158,1.399999976158142,1.100000023841858,1.2000000476837158
20260829T013432,18,720,1787938550.7714033,10700277.384334,53674,0,0.9725723266601562,1.919862177,1.919862177,0.2617993878,0.0,0.3490658504,0.9771499633789062,2.7548255920410156,1.809147834777832,0.2782859802246094,-0.00247955322265625,0.3435182571411133,-0.0073261260986328125,-0.0024423599243164062,-0.0024423599243164062,-0.0073261260986328125,-0.0073261260986328125,-0.0073261260986328125,-0.0610504150390625,-12.068376541137695,6.584613800048828,-0.857142448425293,0.0659341812133789,0.08058643341064453,30.0,100.0,60.0,50.0,40.0,18.0,1.600000023841858,2.0,1.7000000476837158,1.399999976158142,1.100000023841858,1.2000000476837158
20260829T013432,19,712,1787938554.7953966,10704301.27273,55686,0,0.9725723266601562,1.919862177,1.919862177,0.2617993878,0.3490658504,0.0,0.9782943725585938,2.91275691986084,1.828984260559082,0.2740898132324219,0.3400850296020508,0.00514984130859375,-0.0073261260986328125,-0.0024423599243164062,-0.0024423599243164062,-0.0073261260986328125,-0.0073261260986328125,-0.0073261260986328125,-0.07081794738769531,-12.068376541137695,5.422222137451172,-0.6568984985351562,0.3247861862182617,-0.11477375030517578,30.0,100.0,60.0,50.0,40.0,18.0,1.600000023841858,2.0,1.7000000476837158,1.399999976158142,1.100000023841858,1.2000000476837158
20260829T013432,20,709,1787938558.8157604,10708322.863929,57696,0,0.9725723266601562,1.919862177,1.919862177,-0.2617993878,0.3490658504,-0.3490658504,0.9782943725585938,3.050469398498535,1.835850715637207,-0.23594284057617188,0.3404664993286133,-0.3393220901489258,-0.0073261260986328125,-0.0024423599243164062,-0.0024423599243164062,-0.0073261260986328125,-0.0073261260986328125,-0.0073261260986328125,-0.07081794738769531,-12.05470085144043,4.998291015625,-1.3260068893432617,0.3101339340209961,-0.19780254364013672,30.0,100.0,60.0,50.0,40.0,18.0,1.600000023841858,2.0,1.7000000476837158,1.399999976158142,1.100000023841858,1.2000000476837158
20260829T013432,30,239,1787938599.0458927,10748553.2892575,77810,0,0.9725723266601562,1.221730476,1.221730476,0.2617993878,0.0,-0.3490658504,0.9802017211914062,3.0310134887695312,1.2285423278808594,0.24776840209960938,-0.00247955322265625,-0.3561077117919922,-0.0073261260986328125,-0.0024423599243164062,-0.0024423599243164062,-0.0073261260986328125,-0.0073261260986328125,-0.0073261260986328125,-0.09035396575927734,-12.04102611541748,-0.4307689666748047,0.6666669845581055,0.0659341812133789,0.10500621795654297,30.0,100.0,60.0,50.0,40.0,18.0,1.600000023841858,2.0,1.7000000476837158,1.399999976158142,1.100000023841858,1.2000000476837158
20260829T013432,31,285,1787938603.0683522,10752574.796343,79821,0,0.9725723266601562,1.221730476,1.221730476,0.2617993878,-0.3490658504,-0.3490658504,0.9802017211914062,3.0291061401367188,1.2247276306152344,0.24776840209960938,-0.3416109085083008,-0.3557262420654297,-0.0073261260986328125,-0.0024423599243164062,-0.0024423599243164062,-0.0073261260986328125,-0.0073261260986328125,-0.0073261260986328125,-0.09035396575927734,-12.068376541137695,-0.22564125061035156,0.6617822647094727,-0.3296699523925781,0.10012245178222656,30.0,100.0,60.0,50.0,40.0,18.0,1.600000023841858,2.0,1.7000000476837158,1.399999976158142,1.100000023841858,1.2000000476837158
20260829T013432,32,343,1787938607.080537,10756587.9466955,81827,0,0.9725723266601562,1.919862177,1.221730476,0.2617993878,0.0,0.0,0.9798202514648438,3.0317773818969727,1.2220573425292969,0.24738693237304688,-0.00247955322265625,-0.01163482666015625,-0.0073261260986328125,-0.0024423599243164062,-0.0024423599243164062,-0.0073261260986328125,-0.0073261260986328125,-0.0073261260986328125,-0.08547019958496094,-12.068376541137695,-0.047863006591796875,0.6764345169067383,0.0659341812133789,0.1880340576171875,30.0,100.0,60.0,50.0,40.0,18.0,1.600000023841858,2.0,1.7000000476837158,1.399999976158142,1.100000023841858,1.2000000476837158
20260829T013432,33,338,1787938611.0946662,10760602.1369275,83834,0,0.9725723266601562,1.919862177,1.221730476,0.2617993878,-0.3490658504,-0.3490658504,0.9802017211914062,3.032158851623535,1.2209129333496094,0.24776840209960938,-0.3416109085083008,-0.3393220901489258,-0.0073261260986328125,-0.0024423599243164062,-0.0024423599243164062,-0.0073261260986328125,-0.0073261260986328125,-0.0073261260986328125,-0.09035396575927734,-12.05470085144043,0.0068378448486328125,0.6666669845581055,-0.3296699523925781,-0.1929178237915039,30.0,100.0,60.0,50.0,40.0,18.0,1.600000023841858,2.0,1.7000000476837158,1.399999976158142,1.100000023841858,1.2000000476837158
20260829T013432,34,335,1787938615.1072574,10764614.5122395,85840,0,0.9725723266601562,1.919862177,1.221730476,-0.2617993878,-0.3490658504,0.0,0.9802017211914062,3.0363550186157227,1.212519645690918,-0.2550163269042969,-0.3412294387817383,-0.01163482666015625,-0.0073261260986328125,-0.0024423599243164062,-0.0024423599243164062,-0.0073261260986328125,-0.0073261260986328125,-0.0073261260986328125,-0.09035396575927734,-12.068376541137695,0.5264949798583984,-0.3785104751586914,-0.33455467224121094,0.1880340576171875,30.0,100.0,60.0,50.0,40.0,18.0,1.600000023841858,2.0,1.7000000476837158,1.399999976158142,1.100000023841858,1.2000000476837158
20260829T013432,35,341,1787938619.1217797,10768627.650442,87847,0,0.9725723266601562,1.919862177,1.221730476,-0.2617993878,0.0,0.0,0.9802017211914062,3.0439844131469727,1.204890251159668,-0.2546348571777344,-0.00247955322265625,-0.01125335693359375,-0.0073261260986328125,-0.0024423599243164062,-0.0024423599243164062,-0.0073261260986328125,-0.0073261260986328125,-0.0073261260986328125,-0.09035396575927734,-12.04102611541748,0.9641017913818359,-0.3882780075073242,0.0659341812133789,0.1831502914428711,30.0,100.0,60.0,50.0,40.0,18.0,1.600000023841858,2.0,1.7000000476837158,1.399999976158142,1.100000023841858,1.2000000476837158
20260829T013432,36,346,1787938623.1335905,10772640.718485,89853,0,0.9725723266601562,1.919862177,1.221730476,-0.2617993878,0.3490658504,0.0,0.9809646606445312,3.0500879287719727,1.2052717208862305,-0.2550163269042969,0.3381776809692383,-0.01163482666015625,-0.0073261260986328125,-0.0024423599243164062,-0.0024423599243164062,-0.0073261260986328125,-0.0073261260986328125,-0.0073261260986328125,-0.09523773193359375,-12.05470085144043,0.9641017913818359,-0.373626708984375,0.40781402587890625,0.1831502914428711,30.0,100.0,60.0,50.0,40.0,18.0,1.600000023841858,2.0,1.7000000476837158,1.399999976158142,1.100000023841858,1.2000000476837158
